review_id,product_id,customer_id,rating,review_date,review_text
180,102,1001,5,2024-09-09,"Excellent quality, exceeded my expectations!"
181,101,1005,2,2024-08-24,"Okay, but not as good as expected."
182,102,1003,4,2024-01-20,"Not worth the price, poor quality."
183,104,1004,2,2024-08-22,"Good product, but could be improved."
184,105,1004,5,2024-01-29,"Terrible, do not buy this product."
185,101,1003,2,2024-06-06,"Okay, but not as good as expected."
186,103,1004,5,2024-05-14,"Good product, but could be improved."
187,104,1002,4,2024-03-25,"Excellent quality, exceeded my expectations!"
188,101,1004,3,2024-02-10,"Good product, but could be improved."
189,104,1003,4,2024-07-01,I love it! Highly recommend.
190,104,1005,5,2024-05-26,"Good product, but could be improved."
191,104,1001,2,2024-10-13,"Not worth the price, poor quality."
192,103,1005,1,2024-08-20,"Good product, but could be improved."
193,101,1003,1,2024-12-11,"Excellent quality, exceeded my expectations!"
194,105,1004,4,2024-12-07,I love it! Highly recommend.
195,104,1002,1,2024-05-14,"Good product, but could be improved."
196,103,1005,2,2024-02-27,"Not worth the price, poor quality."
197,102,1002,4,2024-06-09,"Good product, but could be improved."
198,104,1003,4,2024-06-19,I love it! Highly recommend.
199,105,1001,4,2024-08-26,"Excellent quality, exceeded my expectations!"
200,101,1001,1,2024-11-23,"Good product, but could be improved."
201,105,1005,3,2024-09-27,"Terrible, do not buy this product."
202,104,1001,5,2024-02-05,"Okay, but not as good as expected."
203,101,1003,1,2024-11-14,I love it! Highly recommend.
204,103,1001,3,2024-08-20,"Excellent quality, exceeded my expectations!"
205,103,1001,2,2024-12-09,"Excellent quality, exceeded my expectations!"
206,101,1001,1,2024-04-20,"Okay, but not as good as expected."
207,103,1005,4,2024-08-22,I love it! Highly recommend.
208,104,1003,3,2024-02-26,I love it! Highly recommend.
209,102,1001,1,2024-10-06,"Okay, but not as good as expected."
210,102,1003,4,2024-02-04,"Good product, but could be improved."
211,102,1002,4,2024-04-21,"Not worth the price, poor quality."
212,101,1001,3,2024-11-06,"Okay, but not as good as expected."
213,101,1001,3,2024-05-31,I love it! Highly recommend.
214,103,1005,4,2024-08-21,I love it! Highly recommend.
215,103,1002,2,2024-06-24,I love it! Highly recommend.
216,103,1002,3,2024-02-19,I love it! Highly recommend.
217,101,1001,2,2024-10-03,"Okay, but not as good as expected."
218,103,1004,2,2024-09-14,"Terrible, do not buy this product."
219,103,1002,4,2024-06-24,"Okay, but not as good as expected."
220,104,1001,1,2024-02-26,"Terrible, do not buy this product."
221,105,1003,5,2024-01-21,I love it! Highly recommend.
222,103,1001,1,2024-03-12,"Not worth the price, poor quality."
223,101,1002,1,2024-10-15,"Not worth the price, poor quality."
224,105,1003,5,2024-03-21,"Excellent quality, exceeded my expectations!"
225,103,1001,3,2024-02-15,"Not worth the price, poor quality."
226,102,1002,1,2024-07-27,"Okay, but not as good as expected."
227,101,1001,5,2024-07-17,"Excellent quality, exceeded my expectations!"
228,105,1005,1,2024-07-26,"Okay, but not as good as expected."
229,103,1002,4,2024-04-05,"Okay, but not as good as expected."
230,104,1004,1,2024-04-14,I love it! Highly recommend.
231,105,1001,1,2024-08-06,"Excellent quality, exceeded my expectations!"
232,103,1003,1,2024-05-08,"Excellent quality, exceeded my expectations!"
233,102,1003,5,2024-11-11,"Terrible, do not buy this product."
234,104,1005,4,2023-12-30,"Not worth the price, poor quality."
235,102,1005,4,2024-01-22,"Not worth the price, poor quality."
236,104,1001,2,2024-04-07,"Good product, but could be improved."
237,102,1003,1,2024-08-28,"Good product, but could be improved."
238,101,1005,4,2024-07-16,I love it! Highly recommend.
239,102,1005,5,2024-02-28,"Excellent quality, exceeded my expectations!"
240,102,1001,4,2024-07-31,"Good product, but could be improved."
241,103,1003,4,2024-09-24,"Not worth the price, poor quality."
242,102,1005,5,2024-07-04,"Not worth the price, poor quality."
243,102,1005,3,2024-06-26,"Okay, but not as good as expected."
244,103,1003,4,2024-02-08,I love it! Highly recommend.
245,101,1004,4,2024-07-14,"Excellent quality, exceeded my expectations!"
246,103,1001,5,2024-05-19,"Okay, but not as good as expected."
247,105,1002,2,2024-12-06,"Excellent quality, exceeded my expectations!"
248,104,1001,5,2024-04-11,"Not worth the price, poor quality."
249,104,1005,3,2024-10-13,I love it! Highly recommend.
250,104,1004,3,2024-07-27,"Okay, but not as good as expected."
251,104,1001,2,2024-02-07,"Terrible, do not buy this product."
252,104,1005,5,2024-02-25,"Okay, but not as good as expected."
253,104,1005,1,2024-11-21,I love it! Highly recommend.
254,102,1003,5,2024-11-26,"Excellent quality, exceeded my expectations!"
255,102,1004,1,2024-08-10,"Okay, but not as good as expected."
256,105,1003,4,2024-02-27,I love it! Highly recommend.
257,104,1005,5,2024-01-23,"Terrible, do not buy this product."
258,101,1002,3,2024-01-02,"Good product, but could be improved."
259,104,1001,2,2024-01-06,"Okay, but not as good as expected."
260,103,1003,5,2024-11-27,"Excellent quality, exceeded my expectations!"
261,103,1001,2,2024-09-04,"Good product, but could be improved."
262,102,1002,2,2024-08-29,"Good product, but could be improved."
263,104,1001,4,2024-01-22,"Not worth the price, poor quality."
264,104,1005,4,2024-08-09,"Terrible, do not buy this product."
265,102,1002,1,2024-10-20,"Terrible, do not buy this product."
266,102,1003,1,2024-02-11,"Terrible, do not buy this product."
267,105,1004,3,2024-06-18,"Okay, but not as good as expected."
268,103,1003,4,2024-02-23,"Good product, but could be improved."
269,102,1004,1,2024-06-07,"Terrible, do not buy this product."
270,104,1003,1,2024-02-08,"Good product, but could be improved."
271,105,1005,4,2024-02-28,"Excellent quality, exceeded my expectations!"
272,102,1003,5,2024-10-02,"Terrible, do not buy this product."
273,102,1003,1,2024-01-09,"Good product, but could be improved."
274,105,1004,4,2024-05-26,"Excellent quality, exceeded my expectations!"
275,103,1002,1,2024-07-05,I love it! Highly recommend.
276,102,1003,1,2024-06-08,I love it! Highly recommend.
277,102,1001,3,2024-05-22,"Good product, but could be improved."
278,101,1004,1,2024-11-03,"Excellent quality, exceeded my expectations!"
279,102,1005,3,2024-09-02,"Terrible, do not buy this product."
280,101,1005,1,2024-02-06,"Okay, but not as good as expected."
281,105,1002,3,2024-03-04,"Good product, but could be improved."
282,101,1003,4,2024-03-03,"Not worth the price, poor quality."
283,104,1005,5,2024-01-26,"Terrible, do not buy this product."
284,103,1003,4,2024-04-07,"Okay, but not as good as expected."
285,104,1003,4,2024-10-08,"Good product, but could be improved."
286,102,1005,4,2024-07-24,"Terrible, do not buy this product."
287,102,1004,3,2024-04-17,"Okay, but not as good as expected."
288,103,1004,3,2024-01-23,"Terrible, do not buy this product."
289,105,1001,4,2024-09-08,"Terrible, do not buy this product."
290,102,1003,4,2024-04-05,I love it! Highly recommend.
291,101,1001,1,2024-10-25,"Okay, but not as good as expected."
292,102,1001,5,2024-03-20,"Good product, but could be improved."
293,102,1005,3,2024-02-28,"Not worth the price, poor quality."
294,105,1001,3,2024-06-11,"Not worth the price, poor quality."
295,101,1003,4,2024-08-23,"Not worth the price, poor quality."
296,102,1002,5,2024-03-22,"Excellent quality, exceeded my expectations!"
297,104,1001,1,2024-07-15,I love it! Highly recommend.
298,102,1002,2,2024-05-25,"Not worth the price, poor quality."
299,101,1005,3,2024-09-21,I love it! Highly recommend.
300,104,1001,4,2024-03-12,"Terrible, do not buy this product."
301,104,1002,3,2024-09-15,"Okay, but not as good as expected."
302,105,1002,2,2023-12-29,"Okay, but not as good as expected."
303,101,1001,2,2024-12-07,I love it! Highly recommend.
304,101,1001,5,2024-12-10,"Good product, but could be improved."
305,103,1001,4,2024-08-07,"Not worth the price, poor quality."
306,105,1004,4,2024-09-04,"Good product, but could be improved."
307,102,1005,1,2024-05-03,"Good product, but could be improved."
308,102,1002,3,2024-10-05,"Okay, but not as good as expected."
309,105,1002,3,2024-03-30,I love it! Highly recommend.
310,105,1005,4,2024-07-30,I love it! Highly recommend.
311,105,1004,5,2024-12-01,"Good product, but could be improved."
312,102,1004,5,2024-05-22,"Terrible, do not buy this product."
313,104,1003,2,2024-10-31,"Good product, but could be improved."
314,105,1005,4,2024-12-23,"Good product, but could be improved."
315,102,1004,2,2024-07-04,"Good product, but could be improved."
316,105,1003,5,2024-01-02,"Terrible, do not buy this product."
317,105,1001,1,2024-05-26,"Okay, but not as good as expected."
318,102,1003,4,2024-09-01,"Not worth the price, poor quality."
319,101,1003,2,2024-10-30,"Excellent quality, exceeded my expectations!"
320,105,1003,5,2024-12-12,"Good product, but could be improved."
321,102,1002,1,2024-11-06,"Okay, but not as good as expected."
322,101,1003,5,2024-04-08,I love it! Highly recommend.
323,101,1001,3,2024-03-05,"Excellent quality, exceeded my expectations!"
324,104,1005,5,2024-07-14,"Okay, but not as good as expected."
325,101,1003,5,2024-05-11,"Okay, but not as good as expected."
326,104,1004,2,2024-04-04,"Terrible, do not buy this product."
327,102,1005,4,2024-07-16,"Okay, but not as good as expected."
328,103,1002,1,2023-12-29,"Not worth the price, poor quality."
329,104,1003,2,2024-07-23,I love it! Highly recommend.
330,103,1001,5,2024-06-20,"Excellent quality, exceeded my expectations!"
331,103,1005,3,2024-08-07,"Not worth the price, poor quality."
332,102,1003,1,2024-11-28,"Excellent quality, exceeded my expectations!"
333,103,1005,1,2024-08-24,I love it! Highly recommend.
334,103,1004,2,2024-02-06,"Okay, but not as good as expected."
335,104,1004,5,2024-08-08,"Good product, but could be improved."
336,105,1002,1,2024-06-08,"Not worth the price, poor quality."
337,105,1003,5,2024-07-11,I love it! Highly recommend.
338,104,1003,1,2024-02-19,I love it! Highly recommend.
339,103,1005,2,2024-02-05,"Not worth the price, poor quality."
340,103,1004,1,2024-10-09,"Good product, but could be improved."
341,104,1005,4,2024-07-21,I love it! Highly recommend.
342,102,1003,3,2024-08-14,"Not worth the price, poor quality."
343,105,1001,1,2024-07-28,I love it! Highly recommend.
344,101,1004,4,2024-10-29,"Good product, but could be improved."
345,102,1002,2,2024-03-09,"Okay, but not as good as expected."
346,102,1001,2,2024-02-24,"Terrible, do not buy this product."
347,104,1004,3,2024-02-20,"Excellent quality, exceeded my expectations!"
348,102,1003,5,2024-10-09,"Not worth the price, poor quality."
349,101,1003,3,2024-05-05,I love it! Highly recommend.
350,103,1003,2,2024-11-21,I love it! Highly recommend.
351,101,1005,4,2024-01-13,"Excellent quality, exceeded my expectations!"
352,102,1003,2,2024-03-09,I love it! Highly recommend.
353,103,1002,2,2024-08-10,"Terrible, do not buy this product."
354,103,1003,1,2024-05-28,"Not worth the price, poor quality."
355,103,1003,3,2024-03-11,"Terrible, do not buy this product."
356,101,1002,2,2024-01-26,"Okay, but not as good as expected."
357,103,1001,1,2024-10-29,"Terrible, do not buy this product."
358,104,1002,3,2024-04-27,I love it! Highly recommend.
359,105,1001,1,2024-02-29,"Terrible, do not buy this product."
360,104,1003,1,2024-09-18,"Terrible, do not buy this product."
361,102,1005,1,2024-09-02,"Okay, but not as good as expected."
362,105,1005,3,2024-06-05,I love it! Highly recommend.
363,101,1003,2,2024-11-10,"Excellent quality, exceeded my expectations!"
364,105,1003,5,2024-11-13,"Good product, but could be improved."
365,105,1005,2,2024-12-17,"Terrible, do not buy this product."
366,103,1003,5,2024-05-14,"Good product, but could be improved."
367,105,1004,1,2024-02-14,"Excellent quality, exceeded my expectations!"
368,105,1002,1,2024-10-30,"Terrible, do not buy this product."
369,103,1002,4,2024-08-16,"Terrible, do not buy this product."
370,105,1003,3,2024-10-02,"Okay, but not as good as expected."
371,102,1005,1,2024-01-20,"Not worth the price, poor quality."
372,103,1005,2,2024-05-07,"Excellent quality, exceeded my expectations!"
373,103,1005,4,2024-07-05,"Excellent quality, exceeded my expectations!"
374,105,1002,3,2024-08-03,"Good product, but could be improved."
375,104,1001,5,2024-04-29,"Okay, but not as good as expected."
376,105,1004,3,2024-07-17,I love it! Highly recommend.
377,104,1002,4,2024-10-10,"Terrible, do not buy this product."
378,102,1001,5,2024-10-09,I love it! Highly recommend.
379,105,1001,1,2024-10-14,"Good product, but could be improved."
380,101,1004,5,2024-09-19,"Good product, but could be improved."
381,105,1003,2,2024-08-01,I love it! Highly recommend.
382,105,1003,4,2024-09-29,"Terrible, do not buy this product."
383,102,1002,2,2024-06-06,"Not worth the price, poor quality."
384,105,1004,5,2024-03-16,I love it! Highly recommend.
385,104,1003,4,2024-12-21,"Good product, but could be improved."
386,103,1005,3,2024-11-14,"Okay, but not as good as expected."
387,101,1002,4,2024-02-02,"Not worth the price, poor quality."
388,102,1001,4,2024-04-09,"Excellent quality, exceeded my expectations!"
389,105,1002,2,2024-01-25,"Excellent quality, exceeded my expectations!"
390,102,1004,4,2024-03-19,I love it! Highly recommend.
391,102,1004,5,2024-01-05,"Terrible, do not buy this product."
392,102,1005,5,2024-04-01,"Not worth the price, poor quality."
393,103,1003,1,2024-01-05,"Okay, but not as good as expected."
394,105,1004,5,2024-10-12,"Good product, but could be improved."
395,105,1001,4,2024-04-02,"Terrible, do not buy this product."
396,102,1002,3,2024-09-21,"Okay, but not as good as expected."
397,102,1002,3,2024-06-25,"Okay, but not as good as expected."
398,105,1003,5,2024-01-17,"Terrible, do not buy this product."
399,103,1002,1,2024-06-06,I love it! Highly recommend.
400,105,1002,4,2024-11-12,"Okay, but not as good as expected."
401,102,1002,2,2024-05-28,"Good product, but could be improved."
402,103,1001,3,2024-02-04,I love it! Highly recommend.
403,105,1001,4,2024-02-04,"Not worth the price, poor quality."
404,102,1001,3,2024-04-07,I love it! Highly recommend.
405,105,1005,1,2024-02-17,I love it! Highly recommend.
406,103,1002,3,2024-11-12,"Terrible, do not buy this product."
407,105,1003,5,2024-08-12,"Not worth the price, poor quality."
408,102,1003,5,2024-12-24,"Not worth the price, poor quality."
409,104,1003,1,2024-03-03,I love it! Highly recommend.
410,102,1005,4,2024-07-24,"Okay, but not as good as expected."
411,102,1004,1,2024-03-10,I love it! Highly recommend.
412,105,1005,5,2024-11-05,I love it! Highly recommend.
413,105,1001,4,2024-10-23,"Good product, but could be improved."
414,104,1004,3,2024-10-15,"Terrible, do not buy this product."
415,103,1003,4,2024-09-10,"Excellent quality, exceeded my expectations!"
416,101,1001,2,2024-01-23,"Excellent quality, exceeded my expectations!"
417,101,1005,3,2024-01-03,"Okay, but not as good as expected."
418,105,1002,1,2024-01-06,"Terrible, do not buy this product."
419,103,1003,4,2024-10-04,"Not worth the price, poor quality."
420,102,1004,2,2024-09-15,"Terrible, do not buy this product."
421,103,1003,5,2024-10-19,I love it! Highly recommend.
422,102,1002,3,2024-08-29,"Terrible, do not buy this product."
423,103,1001,5,2024-02-23,"Terrible, do not buy this product."
424,104,1005,4,2024-07-24,"Okay, but not as good as expected."
425,101,1002,4,2024-08-15,"Terrible, do not buy this product."
426,102,1003,5,2024-08-30,"Good product, but could be improved."
427,101,1005,2,2024-04-25,"Terrible, do not buy this product."
428,104,1004,3,2024-10-28,I love it! Highly recommend.
429,105,1001,3,2024-01-07,"Not worth the price, poor quality."
430,104,1001,5,2024-04-03,"Excellent quality, exceeded my expectations!"
431,104,1003,4,2024-10-12,"Excellent quality, exceeded my expectations!"
432,104,1003,5,2024-01-09,"Excellent quality, exceeded my expectations!"
433,102,1002,3,2024-04-18,"Not worth the price, poor quality."
434,105,1002,3,2024-11-27,"Okay, but not as good as expected."
435,103,1004,4,2024-02-21,"Excellent quality, exceeded my expectations!"
436,101,1002,5,2024-01-11,"Good product, but could be improved."
437,105,1005,4,2024-02-20,I love it! Highly recommend.
438,102,1003,5,2024-08-24,"Terrible, do not buy this product."
439,101,1003,1,2024-07-06,"Good product, but could be improved."
440,101,1001,2,2024-12-09,"Not worth the price, poor quality."
441,102,1001,5,2024-07-06,"Okay, but not as good as expected."
442,101,1004,1,2024-11-13,"Okay, but not as good as expected."
443,103,1001,2,2024-01-15,"Excellent quality, exceeded my expectations!"
444,101,1002,1,2024-07-30,"Terrible, do not buy this product."
445,105,1004,5,2024-10-10,"Terrible, do not buy this product."
446,101,1005,4,2024-08-28,"Terrible, do not buy this product."
447,102,1001,2,2024-05-18,"Terrible, do not buy this product."
448,102,1003,5,2024-09-11,"Good product, but could be improved."
449,103,1003,1,2024-10-02,"Good product, but could be improved."
450,102,1005,5,2024-11-27,"Okay, but not as good as expected."
451,104,1003,4,2024-02-05,"Okay, but not as good as expected."
452,102,1003,2,2024-01-15,"Not worth the price, poor quality."
453,101,1004,3,2024-08-30,"Good product, but could be improved."
454,104,1003,2,2024-10-03,"Good product, but could be improved."
455,104,1001,3,2024-12-03,"Excellent quality, exceeded my expectations!"
456,104,1004,3,2023-12-30,"Not worth the price, poor quality."
457,105,1001,5,2024-02-03,"Terrible, do not buy this product."
458,101,1005,5,2024-07-11,"Okay, but not as good as expected."
459,103,1001,2,2024-06-30,I love it! Highly recommend.
460,103,1002,3,2024-02-05,"Excellent quality, exceeded my expectations!"
461,105,1005,4,2024-05-19,"Excellent quality, exceeded my expectations!"
